volume,row,run,step,method,model,params,dataset,n_docs,batch_size,epochs,subset_fraction,num_subsets,query_dataset,query_batch_size,apply_batch_size,gpus,gpu_type_inferred,precision,resume,passes,train_steps_est,start_utc,end_utc,end_marker,status,duration_min,sec_per_train_step,gpu_hours
ssd-1,plan_muon_eps1e17_64k_bs32,plan_muon_eps1e17_64k_bs32/ekfac_scores/query,build,,gpt2,124000000,query_20.hf,20,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-26 16:59,,,incomplete_or_running,,,
ssd-1,plan_muon_eps1e17_64k_bs32,plan_muon_eps1e17_64k_bs32/ekfac_scores/scores.part,score,,gpt2,124000000,train_64k.hf,64000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-26 19:03,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q10_11_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q10_11.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q10_11_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q10_11.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q11_12_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q11_12.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q11_12_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q11_12.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q12_13_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q12_13.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q12_13_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q12_13.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q13_14_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q13_14.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 07:07,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q13_14_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q13_14.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 07:07,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q13_14_reuse32_20260902c,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q13_14.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 07:17,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q13_14_reuse32_20260902c/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q13_14.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 07:17,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q14_15_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q14_15.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 07:13,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q14_15_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q14_15.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 07:13,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q14_15_reuse32_20260902c,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_128k_qwen.hf,128000,1024,,,,query_20_qwen_q14_15.hf,1,,8,A40-48GB,fp32,True,,,2026-09-02 07:20,,,incomplete_or_running,,,
ssd-1,qwen15b_128k_bs256,qwen15b_128k_bs256/ekfac_scores_8gpu_q14_15_reuse32_20260902c/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q14_15.hf,20,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-09-02 07:20,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_2gpu_q1_2_reuse32_20260902c,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q1_2.hf,1,,2,A40-48GB,fp32,True,,,2026-09-02 06:51,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_2gpu_q1_2_reuse32_20260902c/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q1_2.hf,20,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-02 06:51,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q0_1.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 07:05,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q0_1.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:05,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902b/scores.part,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:08,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902c,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q0_1.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 07:22,2026-09-02 08:11,scores/scores.bin,done,48.4,,3.23
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902c/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q0_1.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:22,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q0_1_reuse32_20260902c/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:25,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q1_2_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q1_2.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 07:05,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q1_2_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q1_2.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:05,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q1_2_reuse32_20260902b/scores.part,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 07:08,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q2_3_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q2_3.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:36,scores/scores.bin,done,49.3,,3.29
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q2_3_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q2_3.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q2_3_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q3_4_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q3_4.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:35,scores/scores.bin,done,48.8,,3.25
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q3_4_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q3_4.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q3_4_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q4_5_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q4_5.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:35,scores/scores.bin,done,48.8,,3.26
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q4_5_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q4_5.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q4_5_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q5_6_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q5_6.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:35,scores/scores.bin,done,48.3,,3.22
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q5_6_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q5_6.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q5_6_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q6_7_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q6_7.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:35,scores/scores.bin,done,48.8,,3.25
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q6_7_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q6_7.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q6_7_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q7_8_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q7_8.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:35,scores/scores.bin,done,48.8,,3.25
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q7_8_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q7_8.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q7_8_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q8_9_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q8_9.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 07:36,scores/scores.bin,done,49.1,,3.27
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q8_9_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q8_9.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q8_9_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q9_10_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_32k_qwen.hf,32000,1024,,,,query_20_qwen_q9_10.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_32k_bs256,qwen15b_32k_bs256/ekfac_scores_4gpu_q9_10_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q9_10.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q17_18_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,query_20_qwen_q17_18.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 08:19,scores/scores.bin,done,92.5,,6.17
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q17_18_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q17_18.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q17_18_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:49,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q18_19_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,query_20_qwen_q18_19.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 08:22,scores/scores.bin,done,95.2,,6.35
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q18_19_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q18_19.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q18_19_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q19_20_reuse32_20260902b,ekfac,kfac,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,query_20_qwen_q19_20.hf,1,,4,A40-48GB,fp32,True,,,2026-09-02 06:47,2026-09-02 08:21,scores/scores.bin,done,94.5,,6.30
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q19_20_reuse32_20260902b/query,build,,Qwen2.5-1.5B,1540000000,query_20_qwen_q19_20.hf,20,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:47,,,incomplete_or_running,,,
ssd-1,qwen15b_64k_bs256,qwen15b_64k_bs256/ekfac_scores_4gpu_q19_20_reuse32_20260902b/scores,score,,Qwen2.5-1.5B,1540000000,train_64k_qwen.hf,64000,1024,,,,,,,4,A40-48GB,fp32,False,,,2026-09-02 06:50,,,incomplete_or_running,,,
ssd-2,_fsdp_smoketest,_fsdp_smoketest,magic,,gpt2,124000000,train_4k.hf,4000,256,2,0.01,0,query_20.hf,,,2,A40-48GB,fp32,True,1,32,2026-08-29 02:43,2026-08-29 02:46,per_query/q1.pt,done,3.6,6.84,0.12
ssd-2,gpt2medium_16k_bs32,gpt2medium_16k_bs32,magic,,gpt2,124000000,train_16k.hf,16000,32,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,True,1,1000,2026-08-25 13:14,2026-08-28 00:10,validation.csv,done,3535.4,212.12,235.69
ssd-2,gpt2medium_16k_bs32,gpt2medium_16k_bs32/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-26 00:12,2026-08-26 01:29,scores/scores.bin,done,76.9,,2.56
ssd-2,gpt2medium_16k_bs32,gpt2medium_16k_bs32/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-26 01:14,,,incomplete_or_running,,,
ssd-2,gpt2medium_16k_bs32,gpt2medium_16k_bs32/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,32,2,0.01,3,query_20.hf,,,2,A40-48GB,fp32,False,2,1990,2026-08-28 17:51,,,incomplete_or_running,,,
ssd-2,london16k_bs256_adamw,london16k_bs256_adamw,magic,,gpt2,124000000,london_16k.hf,16000,256,2,0.01,100,london_query_20.hf,,,2,A40-48GB,fp32,True,1,126,2026-08-25 23:03,2026-08-27 02:57,validation.csv,done,1674.4,797.34,55.81
ssd-2,london16k_bs256_adamw,london16k_bs256_adamw/ekfac_scores,ekfac,kfac,base,,london_16k.hf,16000,1024,,,,london_query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-25 23:19,2026-08-25 23:52,scores/scores.bin,done,33.0,,1.10
ssd-2,london16k_bs256_adamw,london16k_bs256_adamw/ekfac_scores/scores,score,,base,,london_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-25 23:47,,,incomplete_or_running,,,
ssd-2,london16k_bs256_adamw,london16k_bs256_adamw/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,london_16k.hf,16000,256,2,0.01,3,london_query_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-28 17:54,2026-08-28 23:20,filter_summary.csv,done,325.8,78.19,10.86
ssd-2,london16k_bs256_muon,london16k_bs256_muon,magic,,gpt2,124000000,london_16k.hf,16000,256,2,0.01,100,london_query_20.hf,,,2,A40-48GB,fp32,True,1,126,2026-08-25 17:23,2026-08-27 01:04,validation.csv,done,1901.0,905.22,63.37
